1210,1210,Mau Mau,,ACTIVE
796,796,Maungu,,ACTIVE
1154,1154,Mayanja,,ACTIVE
1249,1249,Mayoni,,ACTIVE
925,925,Mazeras,,ACTIVE
1296,1296,Mbale,,ACTIVE
782,782,Mbilili,,ACTIVE
1572,1572,Mbilini,,ACTIVE
580,580,Mbita,,ACTIVE
558,558,Mbooni East,,ACTIVE
559,559,Mbooni West,,ACTIVE
993,993,Mbumbuni,,ACTIVE
1151,1151,Mechimeru,,ACTIVE
1484,1484,Medi Heal ,,ACTIVE
1599,1599,Megun,,ACTIVE
693,693,Membley,,ACTIVE
1414,1414,Menyinkwa,,ACTIVE
1019,1019,Merile,,ACTIVE
1028,1028,Merti,,ACTIVE
571,571,Meru Central,,ACTIVE
572,572,Meru South,,ACTIVE
1051,1051,Meru Township,,ACTIVE
794,794,Mgange,,ACTIVE
599,599,Migori,,ACTIVE
978,978,Migwani,,ACTIVE
1178,1178,Mikindani,,ACTIVE
1082,1082,Mikinduri,,ACTIVE
1061,1061,Mikumbune,,ACTIVE
1136,1136,Milo,,ACTIVE
1199,1199,Miluki,,ACTIVE
893,893,Minijila,,ACTIVE
1338,1338,Miranga,,ACTIVE
526,526,Mirangini,,ACTIVE
1180,1180,Miritini,,ACTIVE
1337,1337,Mirogi,,ACTIVE
909,909,Mishomoroni,,ACTIVE
1126,1126,Misikhu,,ACTIVE
1634,1634,Mitheru,,ACTIVE
1062,1062,Mitiine,,ACTIVE
1063,1063,Mitunguu,,ACTIVE
938,938,Mnarani,,ACTIVE
1581,1581,Mnazini,,ACTIVE
1512,1512,Mogogosiek,,ACTIVE
1410,1410,Mogonchoro,,ACTIVE
1386,1386,Mogonga,,ACTIVE
1496,1496,Mogotio,,ACTIVE
1377,1377,Mohoroni,,ACTIVE
1608,1608,Moiben,,ACTIVE
1614,1614,MoiS Bridge,,ACTIVE
1531,1531,Molo,,ACTIVE
542,542,Mombasa,,ACTIVE
1585,1585,Mombasa North,,ACTIVE
1586,1586,Mombasa South,,ACTIVE
1406,1406,Mosocho,,ACTIVE
565,565,Moyale,,ACTIVE
899,899,Mpeketoni,,ACTIVE
